1460387539060146177,1460387539060146177,2021-11-15 18:21:36 Eastern Standard Time,2021-11-15,18:21:36,-0500,17919972,taylorswift13,Taylor Swift,,The first ever performance of All Too Well (10 min version) was at the AMC 13 theater in front of 400 fans. We recorded the acoustic performance so now we can all experience it together 🥲 It’s available here  https://t.co/H55gVedcRh  https://t.co/ntDSDI9tYV,en,[],['https://taylor.lnk.to/atw-collection'],"['https://pbs.twimg.com/media/FERWubaWUAU-Hle.jpg', 'https://pbs.twimg.com/media/FERWuXIXwAEdxuQ.jpg']",6423,44950,346426,[],[],https://twitter.com/taylorswift13/status/1460387539060146177,False,,1,https://pbs.twimg.com/media/FERWubaWUAU-Hle.jpg,,,,,,,[],,,,
1460266792023207945,1460266792023207945,2021-11-15 10:21:48 Eastern Standard Time,2021-11-15,10:21:48,-0500,17919972,taylorswift13,Taylor Swift,,The reddest video EVER is out now. Directed by @blakelively who SMASHED it just like I smashed this cake.   https://t.co/Gm4xT1vuNk  https://t.co/G0T66YdzMz,en,"[{'screen_name': 'blakelively', 'name': 'blake lively', 'id': '2678072634'}]",['https://Taylor.lnk.to/IBYTAMVideo'],[],10588,77083,377331,[],[],https://twitter.com/taylorswift13/status/1460266792023207945,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1460266749413273608/pu/img/_UHLExdm1Cws8wXI.jpg,,,,,,,[],,,,
1459899686945447936,1459899686945447936,2021-11-14 10:03:03 Eastern Standard Time,2021-11-14,10:03:03,-0500,17919972,taylorswift13,Taylor Swift,,"SURPRISE! NEW MUSIC VIDEO TOMORROW at 10am ET 🚨 I finally got to work with the brilliant, brave, &amp; wickedly funny @blakelively on her directorial debut. Join us as we raise a toast, and a little hell.    https://t.co/Gm4xT1vuNk  https://t.co/2Qh7KEVUpD",en,"[{'screen_name': 'blakelively', 'name': 'blake lively', 'id': '2678072634'}]",['https://Taylor.lnk.to/IBYTAMVideo'],[],26718,100843,516316,[],[],https://twitter.com/taylorswift13/status/1459899686945447936,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1459899669199433737/pu/img/XkDK3k-ON3eXXowJ.jpg,,,,,,,[],,,,
1459698548522508289,1459698548522508289,2021-11-13 20:43:48 Eastern Standard Time,2021-11-13,20:43:48,-0500,17919972,taylorswift13,Taylor Swift,,Loving him was Redd. 😘,en,[],[],[],3156,27162,288969,[],[],https://twitter.com/taylorswift13/status/1459698548522508289,False,https://twitter.com/nbcsnl/status/1459695332074344451,0,,,,,,,,[],,,,
1459698546098282497,1459698546098282497,2021-11-13 20:43:47 Eastern Standard Time,2021-11-13,20:43:47,-0500,17919972,taylorswift13,Taylor Swift,,It’s the 13th and I get to play on @nbcsnl tonight with host Jonathan Majors 😆  https://t.co/YrJGQpZKfR,en,"[{'screen_name': 'nbcsnl', 'name': 'saturday night live - snl', 'id': '28221296'}]",[],[],2435,19725,184292,[],[],https://twitter.com/taylorswift13/status/1459698546098282497,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1459697908828282882/pu/img/xAYhW7fEzjm8fpXG.jpg,,,,,,,[],,,,
1459640685397745664,1459640685397745664,2021-11-13 16:53:52 Eastern Standard Time,2021-11-13,16:53:52,-0500,17919972,taylorswift13,Taylor Swift,,🤯🤯🤯🤯,und,[],[],[],15858,77895,626115,[],[],https://twitter.com/taylorswift13/status/1459640685397745664,False,https://twitter.com/Spotify/status/1459627501865472001,0,,,,,,,,[],,,,
1459331432803880962,1459331432803880962,2021-11-12 20:25:01 Eastern Standard Time,2021-11-12,20:25:01,-0500,17919972,taylorswift13,Taylor Swift,,"I can’t begin to express my gratitude to Sadie and Dylan for giving us everything they had in order to tell this story. All Too Well The Short Film is out on YouTube, and showing all week at the AMC 13 theater in NYC. For you, from us. ♥️   https://t.co/YzOtPK5Hzd  https://t.co/gniDuc8KlF",en,[],['http://taylor.lnk.to/ATWshortfilm'],"['https://pbs.twimg.com/media/FECWM5BXoAEjOg0.jpg', 'https://pbs.twimg.com/media/FECWM5AXMAMyhdj.jpg', 'https://pbs.twimg.com/media/FECWM5kXwAABFlX.jpg', 'https://pbs.twimg.com/media/FECWM6iXEAon_K2.jpg']",11498,137938,687543,[],[],https://twitter.com/taylorswift13/status/1459331432803880962,False,,1,https://pbs.twimg.com/media/FECWM5BXoAEjOg0.jpg,,,,,,,[],,,,
1459320569246228481,1459320569246228481,2021-11-12 19:41:51 Eastern Standard Time,2021-11-12,19:41:51,-0500,17919972,taylorswift13,Taylor Swift,,🥺🥺♥️♥️,und,[],[],[],11115,65563,523263,[],[],https://twitter.com/taylorswift13/status/1459320569246228481,False,https://twitter.com/dylanobrien/status/1459310194173874176,0,,,,,,,,[],,,,
1459305182790041600,1459305182790041600,2021-11-12 18:40:42 Eastern Standard Time,2021-11-12,18:40:42,-0500,17919972,taylorswift13,Taylor Swift,,Any time now…. (20 minutes til the all too well short film premiere!!!!) #alltoowelltheshortfilm 🧣   https://t.co/YzOtPK5Hzd,en,[],['http://taylor.lnk.to/ATWshortfilm'],[],9388,50568,278898,['alltoowelltheshortfilm'],[],https://twitter.com/taylorswift13/status/1459305182790041600,False,,0,,,,,,,,[],,,,
1459041713209630728,1459041713209630728,2021-11-12 01:13:46 Eastern Standard Time,2021-11-12,01:13:46,-0500,17919972,taylorswift13,Taylor Swift,,I AM ALL TOO UNWELL 🥲,en,[],[],[],15078,71936,513239,[],[],https://twitter.com/taylorswift13/status/1459041713209630728,False,https://twitter.com/RollingStone/status/1459023912046583827,0,,,,,,,,[],,,,
